"","stationcode","objectid","sitetype","sampledate","evaluator","taxon","taxondetails","lifestage","abundance","notes","recordtimestamp","status","projectcode","stationdesc","no_observation","globalid","created_user","created_date","last_edited_user","last_edited_date","login_agency","login_email","login_owner","login_year","login_project","record_origin","origin_lastupdatedate","record_publish","originalid","ceden_publish","masterid","latitude","longitude","huc","county","smcshed"
"140","408BA0660",959,"exists",2018-06-11,"Jim Mann","Other amphibian","","Larvae","1 to 10","Pseudacris regilla",NA,NA,"SMC_VCWPD_2018","","false","{1FDD3B08-5443-4206-ADF4-B2E89E187467}","checker",2020-07-09 14:54:35,"checker",2020-07-09 14:54:35,"ABCL","pauls@sccwrp.org","VCWPD","2018","SMC","SMC",2020-07-09 14:54:35,"false",201,NA,"408BA0660",34.26784,-118.93781,408,"Ventura","Calleguas"
"141","408BA0660",647,"exists",2017-04-27,"Jim Mann","Other fish",NA,"Juvenile/Adult","More than 50","Fathead minnow/Pimephales promelas",2017-10-11 13:01:27,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-11 13:01:27,"true",NA,NA,"408BA0660",34.26784,-118.93781,408,"Ventura","Calleguas"
"142","408BA0660",960,"exists",2018-06-11,"Jim Mann","Carassius auratus","","Juvenile/Adult","More than 50","",NA,NA,"SMC_VCWPD_2018","","false","{D3A9754E-1641-4B07-933D-B59B4F9C806E}","checker",2020-07-09 14:54:35,"checker",2020-07-09 14:54:35,"ABCL","pauls@sccwrp.org","VCWPD","2018","SMC","SMC",2020-07-09 14:54:35,"false",202,NA,"408BA0660",34.26784,-118.93781,408,"Ventura","Calleguas"
"143","408M03005",415,"exists",2015-06-15,"Wendy Willis","","","","","",2015-10-22 11:00:36,"","SMC_VCWPD_2015","","true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 11:00:36,"true",NA,NA,"408M03005",34.27001,-118.74203,408,"Ventura","Calleguas"
"144","408M03015",413,"exists",2015-06-15,"Wendy Willis","","","","","",2015-10-22 10:59:04,"","SMC_VCWPD_2015","","true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:59:04,"true",NA,NA,"408M03015",34.20947,-118.88115,408,"Ventura","Calleguas"
"145","408M03019",396,"exists",2015-07-14,"Wendy Willis","Gambusia affinis","","Juvenile/Adult","11 to 50","",2015-10-22 10:43:44,"","SMC_VCWPD_2015","","false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:43:44,"true",NA,NA,"408M03019",34.26742,-118.94037,408,"Ventura","Calleguas"
"146","408M03020",595,"exists",2016-07-12,"Karin WIsenbaker",NA,NA,NA,NA,NA,2016-10-26 07:15:17,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-10-26 07:15:17,"true",NA,NA,"408M03020",34.16846,-119.05726,408,"Ventura","Calleguas"
"147","408M03027",591,"exists",2016-06-29,"Wendy Willis","Other fish",NA,"Juvenile/Adult","11 to 50","speckled dance-Rhinichthys osculius",2016-10-31 08:41:05,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-10-31 08:41:05,"true",NA,NA,"408M03027",34.22489,-118.92975,408,"Ventura","Calleguas"
"148","408M03036",575,"exists",2016-06-20,"Wendy Willis",NA,NA,NA,NA,NA,2016-10-26 07:21:05,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-10-26 07:21:05,"true",NA,NA,"408M03036",34.17991,-119.07852,408,"Ventura","Calleguas"
"149","408M03038",648,"exists",2017-04-27,"Jim Mann",NA,NA,NA,NA,NA,2017-10-11 12:59:15,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-11 12:59:15,"true",NA,NA,"408M03038",34.27491,-118.88512,408,"Ventura","Calleguas"
"150","408M03047",649,"exists",2017-05-30,"Jim Mann","Gambusia affinis",NA,"Juvenile/Adult","1 to 10",NA,2017-10-11 12:48:23,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-11 12:48:23,"true",NA,NA,"408M03047",34.17338,-119.0517,408,"Ventura","Calleguas"
"151","408M03051",809,"exists",2019-06-17,"JM","Not Recorded","","Not Recorded","Not Recorded","",NA,NA,"SMC_VCWPD_2019","","true","{8D0E160B-DC9D-4C2A-8BB2-D16958D4D24F}","checker",2019-10-30 13:42:53,"checker",2019-10-30 13:42:53,"ABCL","alexis@aquaticbioassay.com","VCWPD","2019","SMC","SMC",2019-10-30 13:42:53,"false",51,NA,"408M03051",34.26839,-118.9476,408,"Ventura","Calleguas"
"152","408M03052",650,"exists",2017-05-30,"Wendy Willis",NA,NA,NA,NA,NA,2017-10-11 12:49:22,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-11 12:49:22,"true",NA,NA,"408M03052",34.18063,-119.1039,408,"Ventura","Calleguas"
"153","408M03100",794,"exists",2019-05-09,"JM","Not Recorded","","Not Recorded","Not Recorded","",NA,NA,"SMC_VCWPD_2019","","true","{F634F73E-9E52-4123-A3B5-0C17094A2AC1}","checker",2019-10-30 13:42:53,"checker",2019-10-30 13:42:53,"ABCL","alexis@aquaticbioassay.com","VCWPD","2019","SMC","SMC",2019-10-30 13:42:53,"false",36,NA,"408M03100",34.1812,-119.0871,408,"Ventura","Calleguas"
"154","408M03111",815,"exists",2019-07-25,"JM","Other amphibian","","Larvae","1 to 10","tree frog",NA,NA,"SMC_VCWPD_2019","","false","{E495E596-CEE2-4A3A-A88A-AC497352978C}","checker",2019-10-30 13:42:53,"checker",2019-10-30 13:42:53,"ABCL","alexis@aquaticbioassay.com","VCWPD","2019","SMC","SMC",2019-10-30 13:42:53,"false",57,NA,"408M03111",34.18105,-119.03278,408,"Ventura","Calleguas"
"155","408M03115",952,"exists",2018-06-19,"Jim Mann","Other fish","","Juvenile/Adult","More than 50","Pimephales promelas",NA,NA,"SMC_VCWPD_2018","","false","{58FC12A9-E1D9-4EC9-B351-4DC314EDE862}","checker",2020-07-09 14:54:35,"checker",2020-07-09 14:54:35,"ABCL","pauls@sccwrp.org","VCWPD","2018","SMC","SMC",2020-07-09 14:54:35,"false",194,NA,"408M03115",34.26752,-118.94539,408,"Ventura","Calleguas"
"156","408M03116",938,"exists",2018-06-19,"Karin Wisenbaker","Not Recorded","","Not Recorded","Not Recorded","",NA,NA,"SMC_VCWPD_2018","","true","{107B9650-4166-45E0-9D64-CD59D2941744}","checker",2020-07-09 14:54:35,"checker",2020-07-09 14:54:35,"ABCL","pauls@sccwrp.org","VCWPD","2018","SMC","SMC",2020-07-09 14:54:35,"false",180,NA,"408M03116",34.17233,-119.09741,408,"Ventura","Calleguas"
"157","408M03119",947,"exists",2018-06-28,"Jim Mann","Cyprinus carpio","","Juvenile/Adult","1 to 10","",NA,NA,"SMC_VCWPD_2018","","false","{805F1EB1-A03E-4B75-AC07-CC27710F2571}","checker",2020-07-09 14:54:35,"checker",2020-07-09 14:54:35,"ABCL","pauls@sccwrp.org","VCWPD","2018","SMC","SMC",2020-07-09 14:54:35,"false",189,NA,"408M03119",34.2277,-118.97224,408,"Ventura","Calleguas"
"163","410M01628",946,"exists",2018-06-28,"Jim Mann","Not Recorded","","Not Recorded","Not Recorded","",NA,NA,"SMC_VCWPD_2018","","true","{0175E414-6D3E-48FD-AF57-141CFA9BA572}","checker",2020-07-09 14:54:35,"checker",2020-07-09 14:54:35,"ABCL","pauls@sccwrp.org","VCWPD","2018","SMC","SMC",2020-07-09 14:54:35,"false",188,NA,"410M01628",34.1625,-119.16675,410,"Ventura","Santa Clara"
"165","412CE0232",580,"exists",2016-06-21,"James Mann",NA,NA,NA,NA,NA,2016-11-09 12:31:35,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-11-09 12:31:35,"true",NA,NA,"412CE0232",34.15907,-118.45624,412,"Los Angeles","Los Angeles"
"166","412CE0232",651,"exists",2017-05-31,"Wendy Willis",NA,NA,NA,NA,NA,2017-10-17 09:07:43,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-17 09:07:43,"true",NA,NA,"412CE0232",34.15907,-118.45624,412,"Los Angeles","Los Angeles"
"168","412CE0232",776,"exists",2019-07-15,"JM","Other fish","","Juvenile/Adult","More than 50","Tilapia sp",NA,NA,"SMC_LARWMP_2019","","false","{8E854B3B-DB7C-491A-B4D1-16C54030D408}","checker",2019-10-21 09:30:16,"checker",2019-10-21 09:30:16,"ABCL","alexis@aquaticbioassay.com","LARWMP","2019","SMC","SMC",2019-10-21 09:30:16,"false",18,NA,"412CE0232",34.15907,-118.45624,412,"Los Angeles","Los Angeles"
"169","412CE0232",775,"exists",2019-07-15,"JM","Procambarus clarkii","","Juvenile/Adult","1 to 10","dead",NA,NA,"SMC_LARWMP_2019","","false","{C7997687-4589-4E36-A35F-7909CF238C23}","checker",2019-10-21 09:30:16,"checker",2019-10-21 09:30:16,"ABCL","alexis@aquaticbioassay.com","LARWMP","2019","SMC","SMC",2019-10-21 09:30:16,"false",17,NA,"412CE0232",34.15907,-118.45624,412,"Los Angeles","Los Angeles"
"170","412CE0232",392,"exists",2015-07-16,"Wendy Willis","Gambusia affinis","","Juvenile/Adult","More than 50","",2015-10-22 10:21:11,"","SMC_LARWMP_2015","","false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:21:11,"true",NA,NA,"412CE0232",34.15907,-118.45624,412,"Los Angeles","Los Angeles"
"171","412CE0232",912,"exists",2018-05-30,"James Mann","Not Recorded","","Not Recorded","Not Recorded","",NA,NA,"SMC_LARWMP_2018","","true","{C5EBE860-05B5-4997-8D9A-373986CE455B}","checker",2020-07-09 12:52:19,"checker",2020-07-09 12:52:19,"ABCL","pauls@sccwrp.org","LARWMP","2018","SMC","SMC",2020-07-09 12:52:19,"false",154,NA,"412CE0232",34.15907,-118.45624,412,"Los Angeles","Los Angeles"
"172","412CE0616",390,"exists",2015-07-16,"Wendy Willis","","","","","",2015-10-22 10:18:22,"","SMC_LARWMP_2015","","true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:18:22,"true",NA,NA,"412CE0616",34.15397,-118.42994,412,"Los Angeles","Los Angeles"
"173","412CE0732",387,"exists",2015-09-02,"Wendy Willis","","","","","",2015-10-22 10:15:23,"","SMC_LARWMP_2015","","true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:15:23,"true",NA,NA,"412CE0732",34.15513,-118.31261,412,"Los Angeles","Los Angeles"
"174","412M08597",391,"exists",2015-07-16,"Wendy Willis","Trachemys spp","","Juvenile/Adult","1 to 10","large red ear- about 8 inches; floated downstream",2015-10-22 10:20:15,"","SMC_LARWMP_2015","","false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:20:15,"true",NA,NA,"412M08597",34.15524,-118.43907,412,"Los Angeles","Los Angeles"
"175","412M08599",920,"exists",2018-06-20,"James Mann","Cyprinus carpio","","Juvenile/Adult","11 to 50","",NA,NA,"SMC_LARWMP_2018","","false","{31484B72-130E-4B0E-A5D3-94C58CC061C3}","checker",2020-07-09 12:52:19,"checker",2020-07-09 12:52:19,"ABCL","pauls@sccwrp.org","LARWMP","2018","SMC","SMC",2020-07-09 12:52:19,"false",162,NA,"412M08599",34.10602,-118.24338,412,"Los Angeles","Los Angeles"
"176","412M08599",921,"exists",2018-06-20,"James Mann","Other fish","","Juvenile/Adult","11 to 50","Pimephales promelas",NA,NA,"SMC_LARWMP_2018","","false","{9DF4E31E-3787-4DBF-8310-D9EA916DEEC1}","checker",2020-07-09 12:52:19,"checker",2020-07-09 12:52:19,"ABCL","pauls@sccwrp.org","LARWMP","2018","SMC","SMC",2020-07-09 12:52:19,"false",163,NA,"412M08599",34.10602,-118.24338,412,"Los Angeles","Los Angeles"
"177","412M08599",919,"exists",2018-06-20,"James Mann","Pacifastacus lenisculus","","Juvenile/Adult","1 to 10","",NA,NA,"SMC_LARWMP_2018","","false","{38DD9421-8042-44EF-883C-041B27819405}","checker",2020-07-09 12:52:19,"checker",2020-07-09 12:52:19,"ABCL","pauls@sccwrp.org","LARWMP","2018","SMC","SMC",2020-07-09 12:52:19,"false",161,NA,"412M08599",34.10602,-118.24338,412,"Los Angeles","Los Angeles"
"178","412M08599",384,"exists",2015-09-30,"Wendy Willis","Micropterus dolomieu","","Juvenile/Adult","11 to 50","",2015-10-22 10:12:06,"","SMC_LARWMP_2015","","false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:12:06,"true",NA,NA,"412M08599",34.10602,-118.24338,412,"Los Angeles","Los Angeles"
"179","412M08602",385,"exists",2015-09-30,"Wendy Willis","","","","","",2015-10-22 10:13:19,"","SMC_LARWMP_2015","","true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:13:19,"true",NA,NA,"412M08602",33.97131,-118.16996,412,"Los Angeles","Los Angeles"
"180","412M08608",514,"exists",2016-06-02,"Wendy Willis","Other amphibian",NA,"Larvae","1 to 10","Pseudacris regilla",2016-11-09 12:34:28,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-11-09 12:34:28,"true",NA,NA,"412M08608",34.18543,-118.49768,412,"Los Angeles","Los Angeles"
"181","412M08610",600,"exists",2016-07-14,"Wendy Willis, Brianna Jones","Other amphibian",NA,"Juvenile/Adult","1 to 10","Taricha torosa",2016-11-09 12:22:50,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-11-09 12:22:50,"true",NA,NA,"412M08610",34.20112,-118.01825,412,"Los Angeles","Los Angeles"
"182","412M08615",593,"exists",2016-07-07,"Wendy Willis",NA,NA,NA,NA,NA,2016-11-09 12:23:45,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-11-09 12:23:45,"true",NA,NA,"412M08615",34.14392,-118.34294,412,"Los Angeles","Los Angeles"
"183","412M08616",515,"exists",2016-06-02,"Wendy Willis",NA,NA,NA,NA,NA,2016-11-09 12:36:41,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-11-09 12:36:41,"true",NA,NA,"412M08616",34.18855,-118.61028,412,"Los Angeles","Los Angeles"
"184","412M08622",579,"exists",2016-06-21,"James Mann","Other amphibian",NA,"Juvenile/Adult","1 to 10","Pseudacris regilla",2016-11-09 12:30:52,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-11-09 12:30:52,"true",NA,NA,"412M08622",34.19378,-118.10274,412,"Los Angeles","Los Angeles"
"185","412M08627",652,"exists",2017-05-17,"Wendy Willis, Jim Mann",NA,NA,NA,NA,NA,2017-10-17 09:11:13,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-17 09:11:13,"true",NA,NA,"412M08627",33.86326,-118.19655,412,"Los Angeles","Los Angeles"
"186","412M08630",653,"exists",2017-05-17,"Jim Mann, Wendy Willis",NA,NA,NA,NA,NA,2017-10-17 09:09:48,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-17 09:09:48,"true",NA,NA,"412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles"
"187","412M08632",654,"exists",2017-05-17,"Jim Mann, Wendy Willis",NA,NA,NA,NA,NA,2017-10-17 09:10:26,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-17 09:10:26,"true",NA,NA,"412M08632",34.23834,-118.6077,412,"Los Angeles","Los Angeles"
"188","412M08638",655,"exists",2017-08-16,"Karin Wisenbaker","Other amphibian",NA,"Juvenile/Adult","11 to 50","California Treefrog",2017-10-17 09:06:11,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-17 09:06:11,"true",NA,NA,"412M08638",34.20922,-118.17119,412,"Los Angeles","Los Angeles"
"189","412M08640",913,"exists",2018-05-30,"James Mann","Not Recorded","","Not Recorded","Not Recorded","",NA,NA,"SMC_LARWMP_2018","","true","{D0BEBE88-F08D-4DE7-B631-D9E379D9B33F}","checker",2020-07-09 12:52:19,"checker",2020-07-09 12:52:19,"ABCL","pauls@sccwrp.org","LARWMP","2018","SMC","SMC",2020-07-09 12:52:19,"false",155,NA,"412M08640",34.22095,-118.54618,412,"Los Angeles","Los Angeles"
"190","412M08641",772,"exists",2019-07-09,"KW","Not Recorded","","Not Recorded","Not Recorded","",NA,NA,"SMC_LARWMP_2019","","true","{9DE3C175-D441-4E0B-92E8-479BBC59D51F}","checker",2019-10-21 09:30:16,"checker",2019-10-21 09:30:16,"ABCL","alexis@aquaticbioassay.com","LARWMP","2019","SMC","SMC",2019-10-21 09:30:16,"false",14,NA,"412M08641",34.30548,-118.06798,412,"Los Angeles","Los Angeles"
"191","412M08642",916,"exists",2018-06-20,"James Mann","Not Recorded","","Not Recorded","Not Recorded","",NA,NA,"SMC_LARWMP_2018","","true","{E8F2323A-6A92-487C-A930-158D8B09C2A6}","checker",2020-07-09 12:52:19,"checker",2020-07-09 12:52:19,"ABCL","pauls@sccwrp.org","LARWMP","2018","SMC","SMC",2020-07-09 12:52:19,"false",158,NA,"412M08642",34.0472,-118.22979,412,"Los Angeles","Los Angeles"
"192","412M08643",909,"exists",2018-05-23,"James Mann","Not Recorded","","Not Recorded","Not Recorded","",NA,NA,"SMC_LARWMP_2018","","true","{61E86A6D-8EB5-486C-AFC6-1B5DFA85C50E}","checker",2020-07-09 12:52:19,"checker",2020-07-09 12:52:19,"ABCL","pauls@sccwrp.org","LARWMP","2018","SMC","SMC",2020-07-09 12:52:19,"false",151,NA,"412M08643",33.8084,-118.20559,412,"Los Angeles","Los Angeles"
"193","412M08645",773,"exists",2019-07-15,"JM","Not Recorded","","Not Recorded","Not Recorded","",NA,NA,"SMC_LARWMP_2019","","true","{3F597F67-BFAC-4417-B199-C143E670AA84}","checker",2019-10-21 09:30:16,"checker",2019-10-21 09:30:16,"ABCL","alexis@aquaticbioassay.com","LARWMP","2019","SMC","SMC",2019-10-21 09:30:16,"false",15,NA,"412M08645",34.28922,-118.50195,412,"Los Angeles","Los Angeles"
"194","412M08646",779,"exists",2019-07-16,"JM","Not Recorded","","Not Recorded","Not Recorded","",NA,NA,"SMC_LARWMP_2019","","true","{1E8A1FF1-B763-4743-9FE5-9DFE711B6D80}","checker",2019-10-21 09:30:16,"checker",2019-10-21 09:30:16,"ABCL","alexis@aquaticbioassay.com","LARWMP","2019","SMC","SMC",2019-10-21 09:30:16,"false",21,NA,"412M08646",34.1289,-118.08133,412,"Los Angeles","Los Angeles"
"195","412M08647",777,"exists",2019-07-16,"JM","Other amphibian","","Larvae","More than 50","Tree frogs",NA,NA,"SMC_LARWMP_2019","","false","{C84B8F0E-D32D-44F6-8CBC-FE5BDF8B7E6E}","checker",2019-10-21 09:30:16,"checker",2019-10-21 09:30:16,"ABCL","alexis@aquaticbioassay.com","LARWMP","2019","SMC","SMC",2019-10-21 09:30:16,"false",19,NA,"412M08647",34.27872,-118.30172,412,"Los Angeles","Los Angeles"
"196","412M08647",778,"exists",2019-07-16,"JM","Gambusia affinis","","Juvenile/Adult","More than 50","",NA,NA,"SMC_LARWMP_2019","","false","{10C8A8EA-45E1-4539-B31A-FEF349D2FB12}","checker",2019-10-21 09:30:16,"checker",2019-10-21 09:30:16,"ABCL","alexis@aquaticbioassay.com","LARWMP","2019","SMC","SMC",2019-10-21 09:30:16,"false",20,NA,"412M08647",34.27872,-118.30172,412,"Los Angeles","Los Angeles"
"201","412PS0020",516,"exists",2016-06-02,"Wendy Willis",NA,NA,NA,NA,NA,2016-11-09 12:37:02,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-11-09 12:37:02,"true",NA,NA,"412PS0020",34.07077,-118.09545,412,"Los Angeles","Los Angeles"
"202","412PS0040",599,"exists",2016-07-14,"Wendy Willis, Brianna Jones","Procambarus clarkii",NA,"Juvenile/Adult","1 to 10",NA,2016-11-09 12:21:07,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-11-09 12:21:07,"true",NA,NA,"412PS0040",34.26065,-118.48935,412,"Los Angeles","Los Angeles"
"203","412PS0052",656,"exists",2017-04-25,"Wendy Willis, Jim Mann",NA,NA,NA,NA,NA,2017-10-17 09:11:58,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-17 09:11:58,"true",NA,NA,"412PS0052",34.1953,-118.58796,412,"Los Angeles","Los Angeles"
"204","412WE0552",780,"exists",2019-07-23,"JM","Other amphibian","","Juvenile/Adult","1 to 10","Tree frog and California newt",NA,NA,"SMC_LARWMP_2019","","false","{E3156B28-F66F-41A9-895F-9CD23297E34F}","checker",2019-10-21 09:30:16,"checker",2019-10-21 09:30:16,"ABCL","alexis@aquaticbioassay.com","LARWMP","2019","SMC","SMC",2019-10-21 09:30:16,"false",22,NA,"412WE0552",34.23908,-118.18059,412,"Los Angeles","Los Angeles"
"205","412WE0552",532,"exists",2016-06-08,"Wendy Willis, James Mann",NA,NA,NA,NA,NA,2016-11-09 12:32:17,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-11-09 12:32:17,"true",NA,NA,"412WE0552",34.23908,-118.18059,412,"Los Angeles","Los Angeles"
"206","412WE0552",388,"exists",2015-08-26,"Wendy Willis","","","","","",2015-10-22 10:16:18,"","SMC_LARWMP_2015","","true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:16:18,"true",NA,NA,"412WE0552",34.23908,-118.18059,412,"Los Angeles","Los Angeles"
"207","412WE0552",917,"exists",2018-08-15,"James Mann","Not Recorded","","Not Recorded","Not Recorded","",NA,NA,"SMC_LARWMP_2018","","true","{BA7FB1F9-E8A3-4E84-AF46-981492EB7D7A}","checker",2020-07-09 12:52:19,"checker",2020-07-09 12:52:19,"ABCL","pauls@sccwrp.org","LARWMP","2018","SMC","SMC",2020-07-09 12:52:19,"false",159,NA,"412WE0552",34.23908,-118.18059,412,"Los Angeles","Los Angeles"
"208","412WE0552",657,"exists",2017-05-24,"Wendy Willis",NA,NA,NA,NA,NA,2017-10-17 09:08:25,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-17 09:08:25,"true",NA,NA,"412WE0552",34.23908,-118.18059,412,"Los Angeles","Los Angeles"
"210","412WE0896",386,"exists",2015-09-02,"Wendy Willis","","","","","",2015-10-22 10:14:08,"","SMC_LARWMP_2015","","true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:14:08,"true",NA,NA,"412WE0896",34.28771,-118.23008,412,"Los Angeles","Los Angeles"
"211","481M15356",435,"exists",2015-06-24,"Marty Lewis, Matthew Schliebe","","","","","",2015-10-27 15:07:46,"","RWB8_SMC_2015","","true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-27 15:07:46,"true",NA,NA,"481M15356",34.23115,-117.66159,481,"Los Angeles","Middle Santa Ana"
"212","ME-CC",948,"exists",2018-06-28,"Jim Mann","Other fish","","Juvenile/Adult","More than 50","Pimephales promelas",NA,NA,"SMC_VCWPD_2018","","false","{840985F0-47AC-4E75-8402-91FD9C37701D}","checker",2020-07-09 14:54:35,"checker",2020-07-09 14:54:35,"ABCL","pauls@sccwrp.org","VCWPD","2018","SMC","SMC",2020-07-09 14:54:35,"false",190,NA,"ME-CC",34.17912,-119.03968,408,"Ventura","Calleguas"
"213","ME-CC",675,"exists",2017-05-30,"Wendy Willis, Jim Mann","Other fish",NA,"Juvenile/Adult","More than 50","Fathead minnows",2017-10-11 12:47:32,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-11 12:47:32,"true",NA,NA,"ME-CC",34.17912,-119.03968,408,"Ventura","Calleguas"
"214","ME-CC",816,"exists",2019-07-25,"JM","Not Recorded","","Not Recorded","Not Recorded","",NA,NA,"SMC_VCWPD_2019","","true","{4BA352BC-80D3-4356-833C-7104CF2E0CB4}","checker",2019-10-30 13:42:53,"checker",2019-10-30 13:42:53,"ABCL","alexis@aquaticbioassay.com","VCWPD","2019","SMC","SMC",2019-10-30 13:42:53,"false",58,NA,"ME-CC",34.17912,-119.03968,408,"Ventura","Calleguas"
